2026-09-05 06:41:10 GPU_PRIORITY_V4 start pid=104554 dry_run=0 poll_seconds=5 grace_ticks=3
2026-09-05 16:39:42 GPU_PRIORITY_V4 drain primary=5 snapshot=3 total=8 free=0 high_wait=1 needed=1 wait_ticks=1 victims=none changed=67 gpu[0:13%/82871MiB;1:90%/46213MiB;2:0%/15347MiB;3:0%/4MiB;4:98%/59437MiB;5:4%/19271MiB;6:98%/93357MiB;7:99%/31535MiB;]
2026-09-05 16:39:58 GPU_PRIORITY_V4 drain primary=5 snapshot=3 total=8 free=0 high_wait=1 needed=1 wait_ticks=2 victims=none changed=0 gpu[0:19%/83459MiB;1:49%/46213MiB;2:0%/82503MiB;3:0%/385MiB;4:98%/59437MiB;5:7%/19435MiB;6:98%/93357MiB;7:95%/31535MiB;]
2026-09-05 16:40:14 GPU_PRIORITY_V4 drain primary=5 snapshot=3 total=8 free=0 high_wait=1 needed=1 wait_ticks=3 victims=gpu3:pg1030560:000000000380s changed=1 gpu[0:0%/4MiB;1:89%/46213MiB;2:19%/83529MiB;3:0%/15251MiB;4:98%/59437MiB;5:0%/4MiB;6:99%/93357MiB;7:96%/31535MiB;]
2026-09-05 16:40:30 GPU_PRIORITY_V4 fill primary=6 snapshot=2 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:0%/475MiB;1:54%/46213MiB;2:0%/4MiB;3:0%/327MiB;4:97%/59437MiB;5:0%/4MiB;6:98%/93357MiB;7:96%/31535MiB;]
2026-09-05 16:41:00 GPU_PRIORITY_V4 fill primary=5 snapshot=3 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:36%/82793MiB;1:0%/4MiB;2:0%/15347MiB;3:90%/31031MiB;4:98%/59437MiB;5:0%/23349MiB;6:97%/93357MiB;7:100%/31535MiB;]
2026-09-05 16:41:32 GPU_PRIORITY_V4 fill primary=5 snapshot=3 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:0%/4MiB;1:0%/15349MiB;2:27%/83463MiB;3:84%/31033MiB;4:100%/59437MiB;5:85%/89267MiB;6:99%/93357MiB;7:91%/31535MiB;]
2026-09-05 16:41:47 GPU_PRIORITY_V4 drain primary=5 snapshot=3 total=8 free=0 high_wait=2 needed=2 wait_ticks=1 victims=none changed=67 gpu[0:0%/4MiB;1:25%/82939MiB;2:0%/4MiB;3:79%/31033MiB;4:96%/59437MiB;5:0%/4MiB;6:99%/93357MiB;7:95%/31535MiB;]
2026-09-05 16:42:01 GPU_PRIORITY_V4 drain primary=6 snapshot=2 total=8 free=0 high_wait=1 needed=1 wait_ticks=2 victims=none changed=0 gpu[0:0%/4MiB;1:0%/83505MiB;2:0%/587MiB;3:98%/31033MiB;4:99%/59437MiB;5:0%/15555MiB;6:99%/93357MiB;7:94%/31535MiB;]
2026-09-05 16:42:17 GPU_PRIORITY_V4 drain primary=6 snapshot=2 total=8 free=0 high_wait=1 needed=1 wait_ticks=3 victims=gpu1:pg651343:000000002142s changed=1 gpu[0:0%/4MiB;1:0%/0MiB;2:0%/15347MiB;3:94%/31033MiB;4:99%/59437MiB;5:44%/82765MiB;6:97%/93357MiB;7:93%/31535MiB;]
2026-09-05 16:42:28 GPU_PRIORITY_V4 fill primary=7 snapshot=1 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:1%/16203MiB;1:0%/327MiB;2:59%/82825MiB;3:94%/31033MiB;4:0%/4MiB;5:48%/83567MiB;6:99%/93357MiB;7:91%/31535MiB;]
2026-09-05 16:43:01 GPU_PRIORITY_V4 drain primary=7 snapshot=1 total=8 free=0 high_wait=2 needed=1 wait_ticks=1 victims=none changed=69 gpu[0:88%/52637MiB;1:99%/37573MiB;2:0%/15347MiB;3:88%/31033MiB;4:15%/83027MiB;5:0%/15557MiB;6:99%/93357MiB;7:99%/31535MiB;]
2026-09-05 16:43:12 GPU_PRIORITY_V4 drain primary=7 snapshot=1 total=8 free=0 high_wait=2 needed=1 wait_ticks=2 victims=none changed=0 gpu[0:0%/52637MiB;1:90%/37573MiB;2:17%/82503MiB;3:92%/31033MiB;4:100%/89227MiB;5:9%/83153MiB;6:100%/93357MiB;7:99%/31535MiB;]
2026-09-05 16:43:23 GPU_PRIORITY_V4 drain primary=7 snapshot=1 total=8 free=0 high_wait=2 needed=1 wait_ticks=3 victims=gpu2:pg650976:000000002214s changed=1 gpu[0:97%/52637MiB;1:98%/37573MiB;2:56%/83529MiB;3:96%/31033MiB;4:0%/4MiB;5:90%/89267MiB;6:99%/93357MiB;7:94%/31535MiB;]
2026-09-05 16:43:35 GPU_PRIORITY_V4 drain primary=8 snapshot=0 total=8 free=0 high_wait=1 needed=0 wait_ticks=4 victims=none changed=0 gpu[0:81%/52637MiB;1:99%/37573MiB;2:0%/4MiB;3:95%/31033MiB;4:0%/4MiB;5:88%/89267MiB;6:99%/93357MiB;7:98%/31535MiB;]
2026-09-05 16:43:46 GPU_PRIORITY_V4 drain primary=8 snapshot=0 total=8 free=0 high_wait=1 needed=0 wait_ticks=5 victims=none changed=0 gpu[0:97%/52637MiB;1:98%/37573MiB;2:13%/14855MiB;3:98%/31033MiB;4:0%/4MiB;5:0%/4MiB;6:99%/93357MiB;7:74%/31535MiB;]
2026-09-05 16:43:57 GPU_PRIORITY_V4 fill primary=8 snapshot=0 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:75%/52637MiB;1:99%/37573MiB;2:98%/32751MiB;3:97%/31033MiB;4:0%/4MiB;5:0%/15555MiB;6:100%/93357MiB;7:99%/31535MiB;]
2026-09-05 16:44:31 GPU_PRIORITY_V4 fill primary=8 snapshot=0 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:98%/52639MiB;1:98%/37573MiB;2:98%/32753MiB;3:0%/31033MiB;4:60%/83485MiB;5:0%/4MiB;6:100%/93357MiB;7:98%/31535MiB;]
2026-09-05 16:44:42 GPU_PRIORITY_V4 fill primary=7 snapshot=1 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:68%/52639MiB;1:99%/37573MiB;2:95%/32753MiB;3:0%/4MiB;4:90%/89333MiB;5:13%/15247MiB;6:100%/93357MiB;7:97%/31535MiB;]
2026-09-05 16:45:15 GPU_PRIORITY_V4 fill primary=7 snapshot=1 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:99%/52649MiB;1:97%/37573MiB;2:97%/32753MiB;3:62%/83857MiB;4:0%/4MiB;5:89%/89267MiB;6:100%/93357MiB;7:98%/31535MiB;]
2026-09-05 16:45:37 GPU_PRIORITY_V4 drain primary=6 snapshot=2 total=8 free=0 high_wait=1 needed=1 wait_ticks=1 victims=none changed=68 gpu[0:69%/52649MiB;1:97%/37573MiB;2:97%/32753MiB;3:0%/475MiB;4:0%/4MiB;5:0%/4MiB;6:100%/93357MiB;7:97%/31535MiB;]
2026-09-05 16:45:48 GPU_PRIORITY_V4 drain primary=5 snapshot=3 total=8 free=0 high_wait=1 needed=1 wait_ticks=2 victims=none changed=0 gpu[0:97%/52649MiB;1:98%/37573MiB;2:84%/32755MiB;3:0%/15555MiB;4:0%/15555MiB;5:0%/4MiB;6:100%/93357MiB;7:98%/31535MiB;]
2026-09-05 16:45:59 GPU_PRIORITY_V4 drain primary=5 snapshot=3 total=8 free=0 high_wait=1 needed=1 wait_ticks=3 victims=gpu4:pg1166958:000000000112s changed=1 gpu[0:76%/52649MiB;1:99%/37573MiB;2:97%/32755MiB;3:54%/82903MiB;4:100%/18595MiB;5:0%/4MiB;6:99%/93357MiB;7:92%/31535MiB;]
2026-09-05 16:46:09 GPU_PRIORITY_V4 fill primary=5 snapshot=2 total=7 free=1 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:92%/52649MiB;1:99%/37573MiB;2:98%/32755MiB;3:0%/83495MiB;4:0%/4MiB;5:0%/4MiB;6:99%/93357MiB;7:0%/4MiB;]
2026-09-05 16:46:20 GPU_PRIORITY_V4 fill primary=5 snapshot=3 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:87%/52649MiB;1:89%/37573MiB;2:96%/32755MiB;3:91%/89267MiB;4:0%/4MiB;5:0%/4MiB;6:99%/93357MiB;7:0%/4MiB;]
2026-09-05 16:46:41 GPU_PRIORITY_V4 drain primary=5 snapshot=3 total=8 free=0 high_wait=1 needed=1 wait_ticks=1 victims=none changed=67 gpu[0:96%/52649MiB;1:89%/37573MiB;2:98%/32755MiB;3:4%/15555MiB;4:0%/15431MiB;5:0%/82505MiB;6:99%/93357MiB;7:0%/23349MiB;]
2026-09-05 16:46:52 GPU_PRIORITY_V4 drain primary=5 snapshot=3 total=8 free=0 high_wait=1 needed=1 wait_ticks=2 victims=none changed=0 gpu[0:87%/52649MiB;1:98%/37573MiB;2:97%/32755MiB;3:0%/18595MiB;4:66%/83571MiB;5:47%/83527MiB;6:100%/93357MiB;7:74%/83791MiB;]
2026-09-05 16:47:03 GPU_PRIORITY_V4 drain primary=5 snapshot=3 total=8 free=0 high_wait=1 needed=1 wait_ticks=3 victims=gpu3:pg1150349:000000000250s changed=1 gpu[0:96%/52649MiB;1:3%/37573MiB;2:71%/32755MiB;3:14%/83109MiB;4:100%/89243MiB;5:0%/4MiB;6:99%/93357MiB;7:0%/4MiB;]
2026-09-05 16:47:14 GPU_PRIORITY_V4 fill primary=6 snapshot=2 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:69%/52649MiB;1:98%/37573MiB;2:95%/32755MiB;3:0%/4MiB;4:100%/89243MiB;5:0%/15327MiB;6:99%/93357MiB;7:3%/385MiB;]
2026-09-05 16:47:25 GPU_PRIORITY_V4 drain primary=6 snapshot=2 total=8 free=0 high_wait=1 needed=1 wait_ticks=1 victims=none changed=67 gpu[0:99%/52649MiB;1:99%/37573MiB;2:97%/32755MiB;3:0%/14855MiB;4:0%/4MiB;5:0%/15293MiB;6:99%/93357MiB;7:0%/15555MiB;]
2026-09-05 16:47:36 GPU_PRIORITY_V4 drain primary=6 snapshot=2 total=8 free=0 high_wait=1 needed=1 wait_ticks=2 victims=none changed=0 gpu[0:98%/52649MiB;1:99%/37573MiB;2:70%/32757MiB;3:99%/56721MiB;4:0%/4MiB;5:17%/82989MiB;6:99%/93357MiB;7:34%/82865MiB;]
2026-09-05 16:47:47 GPU_PRIORITY_V4 fill primary=6 snapshot=2 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:98%/52649MiB;1:99%/37573MiB;2:98%/32757MiB;3:99%/57505MiB;4:0%/4MiB;5:0%/89227MiB;6:1%/93357MiB;7:22%/83497MiB;]
2026-09-05 16:48:19 GPU_PRIORITY_V4 fill primary=6 snapshot=2 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:89%/52649MiB;1:98%/37573MiB;2:97%/32759MiB;3:86%/57511MiB;4:19%/83503MiB;5:51%/82797MiB;6:99%/93357MiB;7:0%/15557MiB;]
2026-09-05 16:48:51 GPU_PRIORITY_V4 fill primary=6 snapshot=2 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:67%/52649MiB;1:90%/37573MiB;2:98%/32759MiB;3:98%/57513MiB;4:18%/23129MiB;5:0%/15291MiB;6:99%/93357MiB;7:0%/4MiB;]
2026-09-05 16:49:23 GPU_PRIORITY_V4 fill primary=6 snapshot=2 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:81%/52649MiB;1:97%/37573MiB;2:79%/32759MiB;3:98%/57513MiB;4:0%/4MiB;5:0%/4MiB;6:100%/93357MiB;7:0%/15251MiB;]
2026-09-05 16:49:57 GPU_PRIORITY_V4 fill primary=6 snapshot=2 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:98%/52649MiB;1:77%/37573MiB;2:98%/32759MiB;3:94%/57515MiB;4:10%/83501MiB;5:13%/83099MiB;6:99%/93357MiB;7:90%/89243MiB;]
2026-09-05 16:50:20 GPU_PRIORITY_V4 drain primary=6 snapshot=2 total=8 free=0 high_wait=1 needed=1 wait_ticks=1 victims=none changed=82 gpu[0:92%/52649MiB;1:98%/37573MiB;2:97%/32759MiB;3:99%/57517MiB;4:0%/0MiB;5:0%/4MiB;6:99%/93357MiB;7:0%/4MiB;]
2026-09-05 16:50:31 GPU_PRIORITY_V4 fill primary=6 snapshot=1 total=7 free=1 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:97%/52649MiB;1:98%/37573MiB;2:97%/32759MiB;3:98%/57517MiB;4:0%/4MiB;5:0%/4MiB;6:99%/93357MiB;7:0%/4MiB;]
2026-09-05 16:50:43 GPU_PRIORITY_V4 drain primary=5 snapshot=3 total=8 free=0 high_wait=1 needed=1 wait_ticks=1 victims=none changed=80 gpu[0:98%/52649MiB;1:87%/37573MiB;2:84%/32759MiB;3:98%/57517MiB;4:0%/4MiB;5:0%/4MiB;6:99%/93357MiB;7:0%/4MiB;]
2026-09-05 16:50:54 GPU_PRIORITY_V4 drain primary=5 snapshot=3 total=8 free=0 high_wait=1 needed=1 wait_ticks=2 victims=none changed=0 gpu[0:80%/52649MiB;1:98%/37573MiB;2:98%/32759MiB;3:99%/57517MiB;4:0%/15347MiB;5:0%/15251MiB;6:100%/93357MiB;7:0%/15555MiB;]
2026-09-05 16:51:06 GPU_PRIORITY_V4 drain primary=5 snapshot=3 total=8 free=0 high_wait=2 needed=2 wait_ticks=3 victims=gpu7:pg1388064:000000000087s,gpu4:pg958735:000000001338s changed=2 gpu[0:97%/52649MiB;1:4%/37573MiB;2:94%/32759MiB;3:98%/57517MiB;4:58%/82707MiB;5:67%/82795MiB;6:98%/93357MiB;7:0%/23349MiB;]
2026-09-05 16:51:17 GPU_PRIORITY_V4 fill primary=7 snapshot=1 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:68%/52649MiB;1:99%/37573MiB;2:97%/32759MiB;3:98%/57517MiB;4:0%/4MiB;5:50%/83439MiB;6:99%/93357MiB;7:0%/4MiB;]
2026-09-05 16:51:41 GPU_PRIORITY_V4 drain primary=7 snapshot=1 total=8 free=0 high_wait=1 needed=1 wait_ticks=1 victims=none changed=82 gpu[0:73%/52649MiB;1:88%/37573MiB;2:70%/32759MiB;3:98%/57517MiB;4:0%/4MiB;5:0%/4MiB;6:99%/93357MiB;7:0%/20083MiB;]
2026-09-05 16:51:53 GPU_PRIORITY_V4 drain primary=6 snapshot=2 total=8 free=0 high_wait=1 needed=1 wait_ticks=2 victims=none changed=0 gpu[0:78%/52649MiB;1:99%/37573MiB;2:97%/32759MiB;3:98%/57517MiB;4:0%/4MiB;5:0%/4MiB;6:99%/93357MiB;7:0%/0MiB;]
2026-09-05 16:52:05 GPU_PRIORITY_V4 fill primary=7 snapshot=1 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:70%/52649MiB;1:97%/37573MiB;2:97%/32759MiB;3:95%/57517MiB;4:0%/4MiB;5:0%/327MiB;6:100%/93357MiB;7:16%/14855MiB;]
2026-09-05 16:52:39 GPU_PRIORITY_V4 fill primary=7 snapshot=1 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:100%/52649MiB;1:71%/37573MiB;2:97%/32759MiB;3:96%/57517MiB;4:53%/82867MiB;5:99%/80111MiB;6:98%/93357MiB;7:98%/30619MiB;]
2026-09-05 16:53:14 GPU_PRIORITY_V4 fill primary=7 snapshot=1 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:81%/52649MiB;1:90%/37573MiB;2:97%/32759MiB;3:96%/57517MiB;4:0%/15555MiB;5:99%/80117MiB;6:99%/93357MiB;7:97%/30621MiB;]
2026-09-05 16:53:37 GPU_PRIORITY_V4 drain primary=7 snapshot=1 total=8 free=0 high_wait=1 needed=1 wait_ticks=1 victims=none changed=81 gpu[0:98%/52649MiB;1:98%/37573MiB;2:98%/32759MiB;3:99%/57517MiB;4:51%/83569MiB;5:99%/80125MiB;6:99%/93357MiB;7:98%/30621MiB;]
2026-09-05 16:53:49 GPU_PRIORITY_V4 drain primary=7 snapshot=1 total=8 free=0 high_wait=2 needed=1 wait_ticks=2 victims=none changed=0 gpu[0:71%/52649MiB;1:89%/37573MiB;2:98%/32759MiB;3:98%/57517MiB;4:0%/4MiB;5:99%/80125MiB;6:74%/93357MiB;7:95%/30621MiB;]
2026-09-05 16:54:05 GPU_PRIORITY_V4 drain primary=7 snapshot=1 total=8 free=0 high_wait=2 needed=1 wait_ticks=3 victims=gpu4:pg1416967:000000000149s changed=1 gpu[0:82%/52649MiB;1:98%/37573MiB;2:90%/32759MiB;3:95%/57517MiB;4:0%/15555MiB;5:100%/80125MiB;6:100%/93357MiB;7:97%/30621MiB;]
2026-09-05 16:54:21 GPU_PRIORITY_V4 drain primary=8 snapshot=0 total=8 free=0 high_wait=1 needed=0 wait_ticks=4 victims=none changed=0 gpu[0:57%/52649MiB;1:96%/37573MiB;2:87%/32759MiB;3:92%/57517MiB;4:11%/14855MiB;5:0%/0MiB;6:99%/93357MiB;7:91%/30627MiB;]
2026-09-05 16:54:36 GPU_PRIORITY_V4 fill primary=8 snapshot=0 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:80%/52649MiB;1:96%/37573MiB;2:92%/32759MiB;3:96%/57517MiB;4:2%/17283MiB;5:0%/327MiB;6:100%/93357MiB;7:3%/30627MiB;]
2026-09-05 16:54:52 GPU_PRIORITY_V4 drain primary=8 snapshot=0 total=8 free=0 high_wait=1 needed=0 wait_ticks=1 victims=none changed=82 gpu[0:99%/52649MiB;1:3%/37573MiB;2:95%/32759MiB;3:94%/57517MiB;4:0%/0MiB;5:99%/52811MiB;6:100%/93357MiB;7:94%/30627MiB;]
2026-09-05 16:55:08 GPU_PRIORITY_V4 drain primary=7 snapshot=1 total=8 free=0 high_wait=2 needed=1 wait_ticks=2 victims=none changed=0 gpu[0:97%/52649MiB;1:82%/37573MiB;2:94%/32759MiB;3:92%/57517MiB;4:0%/0MiB;5:100%/52819MiB;6:100%/93357MiB;7:0%/30627MiB;]
2026-09-05 16:55:24 GPU_PRIORITY_V4 drain primary=7 snapshot=1 total=8 free=0 high_wait=3 needed=1 wait_ticks=3 victims=gpu4:pg878174:000000001991s changed=1 gpu[0:47%/52649MiB;1:0%/0MiB;2:31%/32759MiB;3:86%/57517MiB;4:0%/0MiB;5:90%/52819MiB;6:99%/93357MiB;7:95%/30627MiB;]
2026-09-05 16:55:41 GPU_PRIORITY_V4 drain primary=8 snapshot=0 total=8 free=0 high_wait=1 needed=0 wait_ticks=4 victims=none changed=0 gpu[0:97%/52649MiB;1:0%/0MiB;2:1%/32759MiB;3:95%/57517MiB;4:0%/327MiB;5:99%/52819MiB;6:100%/93357MiB;7:98%/30627MiB;]
2026-09-05 16:55:57 GPU_PRIORITY_V4 fill primary=8 snapshot=0 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:83%/52649MiB;1:11%/14855MiB;2:58%/32759MiB;3:92%/57517MiB;4:7%/18863MiB;5:81%/52869MiB;6:100%/93357MiB;7:89%/30627MiB;]
2026-09-05 16:56:13 GPU_PRIORITY_V4 fill primary=6 snapshot=2 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:0%/4MiB;1:95%/22951MiB;2:0%/4MiB;3:90%/57517MiB;4:0%/4MiB;5:97%/52869MiB;6:99%/93357MiB;7:0%/0MiB;]
2026-09-05 16:56:29 GPU_PRIORITY_V4 drain primary=4 snapshot=4 total=8 free=0 high_wait=1 needed=1 wait_ticks=1 victims=none changed=78 gpu[0:2%/15247MiB;1:93%/28097MiB;2:12%/15247MiB;3:96%/57517MiB;4:0%/385MiB;5:100%/52869MiB;6:99%/93357MiB;7:0%/4MiB;]
2026-09-05 16:56:46 GPU_PRIORITY_V4 drain primary=4 snapshot=4 total=8 free=0 high_wait=2 needed=2 wait_ticks=2 victims=none changed=0 gpu[0:0%/15349MiB;1:44%/28099MiB;2:0%/15253MiB;3:85%/57517MiB;4:0%/15901MiB;5:98%/52869MiB;6:100%/93357MiB;7:0%/15555MiB;]
2026-09-05 16:57:03 GPU_PRIORITY_V4 drain primary=4 snapshot=4 total=8 free=0 high_wait=2 needed=2 wait_ticks=3 victims=gpu7:pg1614954:000000000043s,gpu0:pg1592656:000000000126s changed=2 gpu[0:17%/82967MiB;1:94%/33391MiB;2:5%/83139MiB;3:0%/0MiB;4:35%/83007MiB;5:97%/52869MiB;6:98%/93357MiB;7:0%/82543MiB;]
2026-09-05 16:57:19 GPU_PRIORITY_V4 fill primary=5 snapshot=2 total=7 free=1 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:0%/4MiB;1:93%/33393MiB;2:86%/89243MiB;3:11%/14855MiB;4:7%/83591MiB;5:99%/52869MiB;6:99%/93357MiB;7:0%/4MiB;]
2026-09-05 16:57:37 GPU_PRIORITY_V4 fill primary=5 snapshot=3 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:11%/15247MiB;1:68%/33393MiB;2:0%/4MiB;3:91%/31195MiB;4:79%/89333MiB;5:99%/52875MiB;6:100%/93357MiB;7:0%/587MiB;]
2026-09-05 16:57:54 GPU_PRIORITY_V4 drain primary=5 snapshot=3 total=8 free=0 high_wait=2 needed=2 wait_ticks=1 victims=none changed=79 gpu[0:0%/15557MiB;1:95%/33393MiB;2:0%/4MiB;3:96%/31535MiB;4:0%/385MiB;5:99%/52875MiB;6:98%/93357MiB;7:0%/15555MiB;]
2026-09-05 16:58:12 GPU_PRIORITY_V4 drain primary=6 snapshot=2 total=8 free=0 high_wait=2 needed=2 wait_ticks=2 victims=none changed=0 gpu[0:12%/83049MiB;1:81%/33393MiB;2:0%/4MiB;3:97%/31535MiB;4:0%/15901MiB;5:98%/52875MiB;6:93%/93357MiB;7:20%/83011MiB;]
2026-09-05 16:58:31 GPU_PRIORITY_V4 drain primary=6 snapshot=2 total=8 free=0 high_wait=2 needed=2 wait_ticks=3 victims=gpu4:pg1051885:000000001385s,gpu7:pg672744:000000003022s changed=2 gpu[0:0%/89265MiB;1:98%/33393MiB;2:0%/15555MiB;3:98%/31535MiB;4:8%/82909MiB;5:99%/52875MiB;6:98%/93357MiB;7:0%/89265MiB;]
2026-09-05 16:58:47 GPU_PRIORITY_V4 fill primary=8 snapshot=0 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:0%/4MiB;1:92%/41805MiB;2:0%/15735MiB;3:98%/31535MiB;4:0%/4MiB;5:96%/52875MiB;6:97%/93357MiB;7:0%/4MiB;]
2026-09-05 16:59:04 GPU_PRIORITY_V4 drain primary=8 snapshot=0 total=8 free=0 high_wait=1 needed=0 wait_ticks=1 victims=none changed=78 gpu[0:0%/15555MiB;1:75%/41805MiB;2:33%/83457MiB;3:92%/31535MiB;4:6%/15247MiB;5:99%/52875MiB;6:100%/93357MiB;7:0%/15555MiB;]
2026-09-05 16:59:22 GPU_PRIORITY_V4 drain primary=8 snapshot=0 total=8 free=0 high_wait=1 needed=0 wait_ticks=2 victims=none changed=0 gpu[0:0%/15735MiB;1:89%/41805MiB;2:100%/89269MiB;3:98%/31535MiB;4:0%/15347MiB;5:97%/52875MiB;6:100%/93357MiB;7:0%/15735MiB;]
2026-09-05 16:59:38 GPU_PRIORITY_V4 drain primary=8 snapshot=0 total=8 free=0 high_wait=1 needed=0 wait_ticks=3 victims=none changed=0 gpu[0:73%/83431MiB;1:95%/41805MiB;2:83%/89269MiB;3:98%/31535MiB;4:22%/82949MiB;5:99%/52875MiB;6:98%/93357MiB;7:0%/83163MiB;]
2026-09-05 16:59:55 GPU_PRIORITY_V4 drain primary=8 snapshot=0 total=8 free=0 high_wait=1 needed=0 wait_ticks=4 victims=none changed=0 gpu[0:66%/89267MiB;1:70%/41805MiB;2:86%/89269MiB;3:98%/31535MiB;4:0%/89225MiB;5:99%/52875MiB;6:100%/93357MiB;7:81%/89267MiB;]
2026-09-05 17:00:09 GPU_PRIORITY_V4 drain primary=8 snapshot=0 total=8 free=0 high_wait=1 needed=0 wait_ticks=5 victims=none changed=0 gpu[0:0%/4MiB;1:96%/41805MiB;2:75%/89269MiB;3:98%/31535MiB;4:15%/89225MiB;5:99%/52875MiB;6:98%/93357MiB;7:0%/4MiB;]
2026-09-05 17:00:25 GPU_PRIORITY_V4 drain primary=8 snapshot=0 total=8 free=0 high_wait=1 needed=0 wait_ticks=6 victims=none changed=0 gpu[0:0%/15555MiB;1:90%/41805MiB;2:84%/89269MiB;3:95%/31535MiB;4:0%/4MiB;5:99%/52875MiB;6:97%/93357MiB;7:0%/15555MiB;]
2026-09-05 17:00:42 GPU_PRIORITY_V4 drain primary=8 snapshot=0 total=8 free=0 high_wait=1 needed=0 wait_ticks=7 victims=none changed=0 gpu[0:27%/82841MiB;1:71%/41805MiB;2:0%/4MiB;3:97%/31535MiB;4:0%/4MiB;5:100%/52875MiB;6:99%/93357MiB;7:56%/82717MiB;]
2026-09-05 17:00:57 GPU_PRIORITY_V4 drain primary=8 snapshot=0 total=8 free=0 high_wait=2 needed=0 wait_ticks=8 victims=none changed=0 gpu[0:20%/83547MiB;1:98%/41805MiB;2:0%/15553MiB;3:98%/31535MiB;4:0%/0MiB;5:100%/52875MiB;6:98%/93357MiB;7:25%/83563MiB;]
2026-09-05 17:01:15 GPU_PRIORITY_V4 drain primary=8 snapshot=0 total=8 free=0 high_wait=1 needed=0 wait_ticks=9 victims=none changed=0 gpu[0:0%/4MiB;1:94%/41805MiB;2:100%/18595MiB;3:0%/31535MiB;4:0%/14909MiB;5:99%/52875MiB;6:97%/93357MiB;7:77%/89267MiB;]
2026-09-05 17:01:32 GPU_PRIORITY_V4 drain primary=8 snapshot=0 total=8 free=0 high_wait=1 needed=0 wait_ticks=10 victims=none changed=0 gpu[0:10%/15247MiB;1:54%/41805MiB;2:0%/83163MiB;3:96%/31535MiB;4:0%/0MiB;5:99%/52875MiB;6:99%/93357MiB;7:0%/385MiB;]
2026-09-05 17:01:48 GPU_PRIORITY_V4 fill primary=8 snapshot=0 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:0%/15557MiB;1:94%/41805MiB;2:0%/89265MiB;3:98%/31535MiB;4:0%/4MiB;5:100%/52875MiB;6:98%/93357MiB;7:0%/15555MiB;]
2026-09-05 17:02:21 GPU_PRIORITY_V4 fill primary=8 snapshot=0 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:78%/89267MiB;1:63%/41805MiB;2:0%/4MiB;3:98%/31535MiB;4:52%/82759MiB;5:100%/52875MiB;6:98%/93357MiB;7:8%/83545MiB;]
2026-09-05 17:02:53 GPU_PRIORITY_V4 fill primary=8 snapshot=0 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:0%/15555MiB;1:93%/41805MiB;2:100%/23349MiB;3:97%/31535MiB;4:74%/89227MiB;5:100%/52875MiB;6:99%/93357MiB;7:0%/4MiB;]
2026-09-05 17:03:09 GPU_PRIORITY_V4 fill primary=7 snapshot=1 total=8 free=0 high_wait=0 needed=0 wait_ticks=0 victims=none changed=0 gpu[0:26%/82877MiB;1:63%/41805MiB;2:42%/83445MiB;3:96%/31535MiB;4:75%/89227MiB;5:99%/52875MiB;6:94%/93357MiB;7:0%/4MiB;]
